FILENAME,OFFSET,SIZE,FORVRAMDISK,BITMAP
/data/data/com.sec.android.app.myfiles/databases/FileInfo.db-shm,0,1,0,b'\xff'
/data/data/com.sec.android.app.myfiles/databases/Account.db,0,1,0,b'\x01'
/data/data/com.sec.android.app.myfiles/databases/Favorites.db-wal,4,1,0,b'\x1f'
/data/data/com.sec.android.app.myfiles/databases/Frequency.db,0,1,0,b'\x01'
/data/data/com.sec.android.app.myfiles/databases/Favorites.db-shm,0,1,0,b'\xff'
/data/app/~~CnTlZbr4nyG1SHGYCidVlA==/com.sec.android.app.myfiles-zaEY5uhvugWI8O4z-CfJKA==/oat/arm64/base.odex,0,86,0,b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\x80\x01\x00\x00\xff'
/data/app/~~CnTlZbr4nyG1SHGYCidVlA==/com.sec.android.app.myfiles-zaEY5uhvugWI8O4z-CfJKA==/oat/arm64/base.vdex,0,342,0,b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xc0\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff?\x00\xc0\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff?\x00\x00\x00\xc0\xff?\x00\x00\x00\xc0\xff?\x00\xc0\xff\xff\xff?\x00\xc0\xff\xff\xff\xff\xff?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xc0\xff?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xc0\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff?\x00\x00\x00\xc0\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xc0\xff?\x00\xc0\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff?\x00\xc0\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff?\x00\xc0\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xc0\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff?\x00\xc0\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff?\x00\xc0\xff\xff\xff\xff\xff\xff\xff\xff\x1f'
/data/app/~~CnTlZbr4nyG1SHGYCidVlA==/com.sec.android.app.myfiles-zaEY5uhvugWI8O4z-CfJKA==/oat/arm64/base.art,0,30,0,b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff'
/data/data/com.sec.android.app.myfiles/shared_prefs/diagmon_pref.xml,0,1,0,b'\x0f'
/data/data/com.sec.android.app.myfiles/databases/FileCache.db,0,1,0,b'\x01'
/data/data/com.sec.android.app.myfiles/databases/FileCache.db-wal,4,3,0,b'\xff\xff\x7f'
/data/data/com.sec.android.app.myfiles/databases/FileCache.db-shm,0,1,0,b'\xff'
/data/app/~~CnTlZbr4nyG1SHGYCidVlA==/com.sec.android.app.myfiles-zaEY5uhvugWI8O4z-CfJKA==/base.apk,0,224,0,b'\x01\x00\xc0\xfc\xff\xff\xff\xff\x0f\xfe\xff\xff\xff\xff\xff\x01\x00\x00\x00\xfe\xff\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xfe\xff\x01\x00\xfe\xff\x01\x00\x00\x00\xfe\xff\x01\x00\xfe\xff\x01\x00\x00\x00\x00\x00\x00\x00\xfe\xff\x00\x00\xfe\xff\x01\x00\x00\x00\x00\x00\x00\x00\xfe\xff\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xfe\xff\xff\xff\x01\x00\xfe\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\x7f\xfe\xff\xfe\xff\xff\x7f\xfe\xff\xfe\xff\xff\xff\xff\x7f\xfe\xff\xfe\xff\xff\x7f\xfe\xff\xfe\xff\xfe\xff\xff\x7f\xfe\xff\xfe\xff\xff\x7f\xfe\xff\xff\xff\xfe\xff\xff\xff\xfe\xff\xff\x7f\xfe\xff\xff\x7f\xfe\xff\xfe\x7f\xfe\xff\xfe\xff\xff\xff\xfe\x7f\xfe\x7f\xfe\xff\xfe\xff\xff\x7f\xfe\xff\xff\x1f\xff'
/data/app/~~CnTlZbr4nyG1SHGYCidVlA==/com.sec.android.app.myfiles-zaEY5uhvugWI8O4z-CfJKA==/base.apk,2636,67,0,b'\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00?\x7f\x80\x07\x01\x1f\x00\x00\x00\x80\x7f?\x80\x80\x00?\x00\x7f\x0f\x00\x07\x00\x00\x00\xff\xff\xff\x1f'
/data/data/com.sec.android.app.myfiles/databases/Frequency.db-shm,0,1,0,b'\xff'
/data/data/com.sec.android.app.myfiles/databases/Frequency.db-wal,4,1,0,b'\x1f'
/data/resource-cache/vendor@overlay@NavigationBarMode3Button@NavigationBarMode3ButtonOverlay.apk@idmap,0,1,0,b'\x01'
/data/data/com.sec.android.app.myfiles/databases/Favorites.db,0,1,0,b'\x01'
/data/data/com.sec.android.app.myfiles/databases/Account.db-wal,0,2,0,b'\xff\x03'
/data/data/com.sec.android.app.myfiles/databases/FileInfo.db,0,4,0,b'\x1f\x1f\x00\xff'
/data/data/com.sec.android.app.myfiles/databases/FileInfo.db-wal,0,2,0,b'\x80\x0f'
/data/data/com.sec.android.app.myfiles/databases/Account.db-shm,0,1,0,b'\xff'
/system/framework/oat/arm64/org.apache.http.legacy.odex,0,11,0,b'\xff\x7f\x00\x00\x00\x00\x00\x00\x00\xc0\xff'
/system/framework/oat/arm64/org.apache.http.legacy.vdex,0,1,0,b'\x01'
/system/etc/security/cacerts/35105088.0,0,1,0,b'\x03'
/system/framework/org.apache.http.legacy.jar,0,22,0,b'\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xf0\xff\x1f'
