RecordId,formal,alias
1,00,00
2,01,01
3,02,02
4,03,03
5,04,04
6,05,05
7,06,06
8,07,07
9,08,08
10,09,09
11,10,10
12,11,11
13,12,12
14,13,13
15,14,14
16,15,15
17,16,16
18,17,17
19,18,18
20,19,19
21,20,20
22,21,21
23,22,22
24,23,23
25,24,24
26,25,25
27,26,26
28,27,27
29,28,28
30,29,29
31,30,30
32,31,31
33,32,32
34,33,33
35,34,34
36,35,35
37,36,36
38,37,37
39,38,38
40,39,39
41,40,40
42,41,41
43,42,42
44,43,43
45,44,44
46,45,45
47,46,46
48,47,47
49,48,48
50,49,49
51,50,50
52,51,51
53,52,52
54,53,53
55,54,54
56,55,55
57,56,56
58,57,57
59,58,58
60,59,59
