RecordId,formal,alias
1,Plus,더 하 기
2,Plus,합
3,Plus,플 러 스
4,Plus,더 해
5,Plus,합 해
6,Plus,더 한
7,Plus,더 해 줘
8,Plus,더 해 줄 래
9,Plus,합 해 줘
10,Plus,합 해 줄 래
11,Plus,더 해 봐
12,Plus,더 하 고
13,Plus,더 하 면
14,Plus,더 해 볼 래
15,Plus,합 해 볼 래
16,Plus,더 하 고 싶 어
17,Plus,덧 셈 해 줘
18,Plus,더 할 래
19,Plus,더 해 서
20,Plus,더 해 줘
21,Plus,+
22,Minus,빼 기
23,Minus,차
24,Minus,마 이 너 스
25,Minus,마 이 나 스
26,Minus,빼 줘
27,Minus,빼 고
28,Minus,빼 줄 래
29,Minus,빼 봐
30,Minus,빼 면
31,Minus,빼 볼 래
32,Minus,빼 고 싶 어
33,Minus,빼
34,Minus,뺄 셈 해 줘
35,Minus,뺀
36,Minus,빼 줘 볼 래
37,Minus,빼 서
38,Minus,-
39,Multiply,곱 하 기
40,Multiply,배
41,Multiply,곱
42,Multiply,곱 해
43,Multiply,곱 하 고
44,Multiply,곱 한
45,Multiply,곱 해 줘
46,Multiply,곱 해 줄 래
47,Multiply,곱 해 봐
48,Multiply,곱 하 면
49,Multiply,곱 해 볼 래
50,Multiply,곱 하 고 싶 어
51,Multiply,곱 셈 해 줘
52,Multiply,*
53,Multiply,×
54,Divide,나 누 기
55,Divide,나 눠
56,Divide,나 눠 줘
57,Divide,나 누 어 줘
58,Divide,나 눠 줄 래
59,Divide,나 누 어 줄 래
60,Divide,나 누 고
61,Divide,나 누 면
62,Divide,나 눠 서
63,Divide,나 눠 볼 래
64,Divide,나 누 고 싶 어
65,Divide,나 눗 셈 해 줘
66,Divide,나 눗 셈 해 줘
67,Divide,나 눈
68,Divide,/
69,Divide,÷
