FILENAME,OFFSET,SIZE,FORVRAMDISK,BITMAP
/data/user_de/0/com.google.android.gms/app_chimera/m/00000054/DynamiteLoader.apk,0,6,0,b'\xff\xff\xff\xff\xff\x03'
/data/user_de/0/com.google.android.gms/app_chimera/m/00000054/oat/arm64/DynamiteLoader.odex,0,11,0,b'\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\xff'
/data/user_de/0/com.google.android.gms/app_chimera/m/00000054/oat/arm64/DynamiteLoader.vdex,0,1,0,b'\x01'
/data/user_de/0/com.google.android.gms/app_chimera/m/00000053/CronetDynamite.apk,0,148,0,b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\x00\x00\x00\xf8\xff\xff\xff\xff\x03\x00\x00\xf8\x03\xf8\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\x7f\xf8\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xf8\x1f\xf8\xff\xff\xff\xff\xff\xff\xff\xf8\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\x7f\xf8\xff\xf8\xff\xf8\xff\xff\xff\xff\xff\xff\xff\xff\xff\x03\x00\x00\x00\x00\x00\xf8\xff\xff\xff\x1f\x00\x00\x00\xe0'
/data/user_de/0/com.google.android.gms/app_chimera/m/00000053/CronetDynamite.apk,1946,3,0,b'\xff\xff\x01'
/data/user_de/0/com.google.android.gms/app_chimera/m/00000053/oat/arm64/CronetDynamite.odex,0,1,0,b'\x7f'
/data/data/com.google.android.apps.docs/app_cello/heisenbergcarro@gmail.com/cello.db,0,1,0,b'\x01'
/data/data/com.google.android.apps.docs/app_cello/heisenbergcarro@gmail.com/cello.db-wal,0,58,0,b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xc0\x01\x03'
/data/data/com.google.android.apps.docs/shared_prefs/gnp_phenotype_prefs.xml,0,1,0,b'\x0f'
/data/data/com.google.android.apps.docs/app_cello/heisenbergcarro@gmail.com/cello.db-shm,0,1,0,b'\xff'
/data/data/com.google.android.apps.docs/databases/DocList.db-shm,0,1,0,b'\xff'
/data/data/com.google.android.apps.docs/shared_prefs/com.google.android.gms.appid.xml,0,1,0,b'\x0f'
/data/data/com.google.android.apps.docs/cache/grpc_cache_heisenbergcarro@gmail.com/journal,0,1,0,b'\x07'
/data/data/com.google.android.apps.docs/shared_prefs/prefs_channels.xml,0,1,0,b'\x0f'
/data/data/com.google.android.apps.docs/databases/peopleCache_heisenbergcarro@gmail.com_com.google_39.db-wal,0,16,0,b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\x03\xf0\xff\xff\xff\x0f'
/data/data/com.google.android.apps.docs/app_cello/heisenbergcarro@gmail.com/extras.json,0,1,0,b'\x01'
/data/data/com.google.android.apps.docs/databases/gnp_database,0,1,0,b'\x01'
/data/data/com.google.android.apps.docs/databases/gnp_database-wal,0,2,0,b'\xff\xff'
/data/data/com.google.android.apps.docs/databases/gnp_database-shm,0,1,0,b'\xff'
/data/data/com.google.android.apps.docs/databases/DocList.db,0,10,0,b'?\x00\x00\x00\x7f\x00\x1f?\xc0\x1f'
/data/data/com.google.android.apps.docs/databases/growthkit.db-wal,0,4,0,b'\xc0\xe0\xf0?'
/data/data/com.google.android.apps.docs/databases/1_threads.notifications.db,0,1,0,b'\xff'
/data/data/com.google.android.apps.docs/files/phenotype/shared/com.google.android.libraries.surveys#com.google.android.apps.docs.pb,0,1,0,b'\x03'
/data/data/com.google.android.apps.docs/databases/peopleCache_heisenbergcarro@gmail.com_com.google_39.db-shm,0,1,0,b'\xff'
/data/data/com.google.android.apps.docs/databases/accounts.notifications.db,0,1,0,b'\xff'
/system/usr/share/zoneinfo/tzdata,0,1,0,b'\xff'
/data/app/~~nr6p-tjPsy_RDlg6BZiAAA==/com.google.android.gms-GntRndzP20sYZ7m0RlXVcQ==/base.apk,0,1,0,b'\x01'
/data/app/~~nr6p-tjPsy_RDlg6BZiAAA==/com.google.android.gms-GntRndzP20sYZ7m0RlXVcQ==/base.apk,4216,40,0,b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\x0f\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xf0\xff\x0f\x00\xf0\xff\x0f\x00\x00\x00\x00\x00\x00\x00\xf0\xff\x0f'
