FILENAME,OFFSET,SIZE,FORVRAMDISK,BITMAP
/data/user_de/0/com.sec.android.app.clockpackage/shared_prefs/chinaholiday.xml,0,1,0,b'\x0f'
/data/user_de/0/com.sec.android.app.clockpackage/databases/alarm.db-wal,0,2,0,b'\xff\x07'
/data/user_de/0/com.sec.android.app.clockpackage/databases/alarm.db-shm,0,1,0,b'\xff'
/system/app/ClockPackage/ClockPackage.apk,0,1,0,b'\x01'
/system/app/ClockPackage/ClockPackage.apk,3005,1,0,b'\x03'
/system/app/ClockPackage/ClockPackage.apk,3842,213,0,b'\xff\xff\xff\xff\xff\x07\x00\x00\xff\xff\xff\xff\xff\xff\x00\x00\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\x00\x00\xff\xff\x00\x00\xff\xff\xff\x0f\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x07\x00\x00\x00\xff\xff\xff\xff\x00\x00\xff\xff\xff\xff\xff\x7f\xff\xff\xff\xff\xff\x7f\xff\x7f\xff\xff\xff\xff\xff\x7f\xff\xff\xff\xff\xff\x7f\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\x7f\xff\xff\xff\xff\xff\x7f\xff\xff\xff\x7f\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\x7f\xff\xff\xff\xff\xff\xff\xff?\xff\x7f\xff\xff\xff?\xff\x7f\xff\x7f\xff\x7f\xff\x7f\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\x1f\x07\x00\x00\x00\x01'
/system/app/ClockPackage/ClockPackage.apk,6187,46,0,b'\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x80\x07\x00\x07\x00\x03\x7f??\x80\x00\x00\x7f\x00\x0f\x00\x7f\x03\x00?\x00\x00\x00\x00\x00\x7f\x00\x00\x00\x00\xe0\xff\xff\xff\xff\x07'
/data/user_de/0/com.sec.android.app.clockpackage/databases/alarm.db,0,1,0,b'\x01'
/data/user/0/com.sec.android.app.clockpackage/databases/spotifydb,0,1,0,b'\x01'
/data/resource-cache/vendor@overlay@NavigationBarMode3Button@NavigationBarMode3ButtonOverlay.apk@idmap,0,1,0,b'\x01'
/data/user/0/com.sec.android.app.clockpackage/databases/alertbg.db-shm,0,1,0,b'\xff'
/data/dalvik-cache/arm64/system@app@ClockPackage@ClockPackage.apk@classes.dex,0,416,0,b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\x07\x00\xf8\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\x07\x00\xf8\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\x07\x00\xf8\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\x07\x00\xf8\xff\xff\xff\xff\xff\xff\xff\xff\xff\x07\x00\x00\x00\x00\x00\xf8\xff\x07\x00\xf8\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\x07\x00\xf8\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\x07\x00\xf8\xff\xff\xff\xff\xff\xff\xff\x07\x00\xf8\xff\x07\x00\xf8\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\x07\x00\xf8\xff\x07\x00\x00\x00\xf8\xff\xff\xff\xff\xff\xff\xff\xff\xff\x07\x00\xf8\xff\xff\xff\x07\x00\x00\x00\x00\x00\x00\x00\xf8\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\x07\x00\xf8\xff\xff\xff\x07\x00\xf8\xff\x07\x00\x00\x00\x00\x00\xf8\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xf8\xff\xff\xff\x07\x00\x00\x00\x00\x00\xf8\xff\x07\x00\x00\x00\xf8\xff\x07\x00\xf8\xff\x07\x00\xf8\xff\x1f\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff'
/data/dalvik-cache/arm64/system@app@ClockPackage@ClockPackage.apk@classes.vdex,0,208,0,b'\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\x0f\x00\x00\x00\x00\x00\xf0\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\x0f\x00\xf0\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\x0f\x00\xf0\xff\xff\xff\x0f\x00\x00\x00\x00\x00\xf0\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\x0f'
/data/user/0/com.sec.android.app.clockpackage/databases/alertbg.db-wal,0,2,0,b'\xff\x01'
/data/user/0/com.sec.android.app.clockpackage/databases/spotifydb-shm,0,1,0,b'\xff'
/data/user/0/com.sec.android.app.clockpackage/databases/spotifydb-wal,0,2,0,b'\xff\x01'
/data/user/0/com.sec.android.app.clockpackage/databases/alertbg.db,0,1,0,b'\x01'
/system/framework/oat/arm64/org.apache.http.legacy.odex,0,11,0,b'\xff\x7f\x00\x00\x00\x00\x00\x00\x00\xc0\xff'
/system/framework/oat/arm64/org.apache.http.legacy.vdex,0,1,0,b'\x01'
/system/framework/org.apache.http.legacy.jar,0,22,0,b'\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xf0\xff\x1f'
/data/dalvik-cache/arm64/system@app@ClockPackage@ClockPackage.apk@classes.dex,-1,0,2,
/data/dalvik-cache/arm64/system@app@ClockPackage@ClockPackage.apk@classes.vdex,-1,0,2,
